job_id,title_vi,description_vi,skills_vi,riasec_centroid_json,tags_vi
17-3025.00,Công nghệ và kỹ thuật viên kỹ thuật môi trường,"Sử dụng lý thuyết và nguyên tắc kỹ thuật môi trường để sửa đổi, thử nghiệm và vận hành các thiết bị và thiết bị được sử dụng trong việc ngăn ngừa, kiểm soát và khắc phục các vấn đề môi trường, bao gồm xử lý chất thải và xử lý địa điểm, dưới sự hướng dẫn của nhân viên kỹ thuật hoặc các nhà khoa học. Có thể giúp phát triển các thiết bị khắc phục môi trường.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.887, 0.844, 0.247, 0.214, 0.179, 0.726]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu
17-3026.00,Kỹ thuật công nghiệp Công nghệ và kỹ thuật viên,"Sử dụng lý thuyết và nguyên tắc kỹ thuật cho các vấn đề về bố cục công nghiệp hoặc sản xuất sản xuất, thường dưới sự hướng dẫn của nhân viên kỹ thuật. Có thể thực hiện nghiên cứu thời gian và chuyển động về hoạt động của công nhân trong nhiều ngành công nghiệp với mục đích như thiết lập tỷ lệ sản xuất tiêu chuẩn hoặc cải thiện hiệu quả.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích hệ thống|phối hợp|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu,"[0.769, 0.734, 0.17, 0.207, 0.341, 0.746]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích hệ thống|phối hợp|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu
17-3026.01,Kỹ thuật công nghệ nano Công nghệ và kỹ thuật viên,"Thực hiện các quy trình sản xuất và vận hành thiết bị sản xuất quy mô thương mại để sản xuất, thử nghiệm hoặc sửa đổi vật liệu, thiết bị hoặc hệ thống có thành phần phân tử hoặc phân tử độc đáo. Sử dụng thiết bị vi mô tiên tiến để thao túng các vật thể quy mô nano. Làm việc dưới sự giám sát của nhân viên kỹ thuật nano.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|troubleshooting|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.89, 0.721, 0.207, 0.15, 0.283, 0.673]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|troubleshooting|tư duy logic|tư duy phản biện|viết|đọc hiểu
17-3027.00,Kỹ thuật cơ khí Công nghệ và kỹ thuật viên,"Sử dụng lý thuyết và nguyên tắc kỹ thuật cơ khí để sửa đổi, phát triển, thử nghiệm hoặc điều chỉnh máy móc và thiết bị dưới sự hướng dẫn của nhân viên kỹ thuật hoặc các nhà khoa học vật lý.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.911, 0.796, 0.283, 0.164, 0.149, 0.689]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu
17-3027.01,Các kỹ thuật viên kỹ thuật ô tô,"Giúp các kỹ sư xác định tính thực tế của các thay đổi thiết kế sản phẩm được đề xuất và lập kế hoạch và thực hiện các thử nghiệm trên các thiết bị thử nghiệm hoặc thiết bị cho hiệu suất, độ bền hoặc hiệu quả.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[1.0, 0.761, 0.199, 0.143, 0.189, 0.661]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu
17-3028.00,Các công nghệ và kỹ thuật viên tiêu chuẩn,"Thực hiện hoặc điều chỉnh các thủ tục và kỹ thuật để chuẩn bị các thiết bị đo bằng cách áp dụng kiến thức về khoa học đo, toán học, vật lý, hóa học và điện tử, đôi khi dưới sự chỉ đạo của nhân viên kỹ thuật. Xác định phù hợp với tiêu chuẩn đo lường cho các thiết bị đo tiêu chuẩn. Có thể thực hiện bảo trì phòng ngừa trên thiết bị. Có thể thực hiện các hành động khắc phục để giải quyết các vấn đề hiệu chuẩn được xác định.",chú ý đến chi tiết|giao tiếp|giải quyết vấn đề kỹ thuật|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện,"[0.901, 0.591, 0.164, 0.226, 0.143, 0.791]",chú ý đến chi tiết|giao tiếp|giải quyết vấn đề kỹ thuật|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện
17-3029.00,"Công nghệ kỹ thuật và kỹ thuật viên, Ngoại trừ người vẽ kỹ thuật, Khác",Thực hiện các nhiệm vụ đa dạng không được bao gồm trong các danh mục nghề nghiệp cụ thể khác trong lĩnh vực này.,Khác|Tổng quát|chú ý đến chi tiết|giao tiếp|giải quyết vấn đề kỹ thuật|khác|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện|tổng quát|đa dạng,"[0.834, 0.752, 0.293, 0.223, 0.297, 0.696]",Khác|Tổng quát|chú ý đến chi tiết|giao tiếp|giải quyết vấn đề kỹ thuật|khác|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|phân tích dữ liệu|quản lý thời gian|tư duy logic|tư duy phản biện|tổng quát|đa dạng
17-3029.01,Các chuyên gia kiểm tra không hủy hoại,"Kiểm tra an toàn của các cấu trúc, phương tiện hoặc tàu bằng cách sử dụng tia X, siêu âm, sợi quang hoặc thiết bị liên quan.",Kỹ sư|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.88, 0.721, 0.179, 0.21, 0.143, 0.69]",Kỹ sư|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phân tích kiểm soát chất lượng|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
17-3029.08,Các kỹ thuật viên quang học,"Xây dựng, lắp đặt, thử nghiệm hoặc bảo trì thiết bị quang học hoặc sợi quang học, chẳng hạn như laser, ống kính hoặc gương, sử dụng quang phổ, interferometer hoặc thiết bị liên quan.",Kỹ sư|bảo trì thiết bị|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|lắp đặt|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|troubleshooting|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[1.0, 0.609, 0.151, 0.143, 0.143, 0.731]",Kỹ sư|bảo trì thiết bị|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giám sát vận hành|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|lắp đặt|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|troubleshooting|tư duy logic|tư duy phản biện|viết|đọc hiểu
17-3031.00,Các kỹ thuật viên khảo sát và lập bản đồ,"Thực hiện các nhiệm vụ khảo sát và lập bản đồ, thường dưới sự chỉ đạo của một kỹ sư, nhà khảo sát, nhà vẽ bản đồ hoặc nhà đo hình ảnh, để có được dữ liệu được sử dụng cho xây dựng, vẽ đồ thị, vị trí ranh giới, khai thác mỏ hoặc các mục đích khác. Có thể tính toán thông tin chế tạo bản đồ và tạo ra bản đồ từ dữ liệu nguồn, chẳng hạn như ghi chú khảo sát, nhiếp ảnh trên không, dữ liệu vệ tinh hoặc các bản đồ khác để hiển thị các tính năng địa lý, ranh giới chính trị và những tính năng khác. Có thể xác minh độ chính xác và đầy đủ của các bản đồ.",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phân tích dữ liệu|phối hợp|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.85, 0.576, 0.273, 0.143, 0.143, 0.803]",Kỹ sư|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phân tích dữ liệu|phối hợp|quản lý thời gian|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu
19-1011.00,Các nhà khoa học động vật,"Thực hiện nghiên cứu về di truyền, dinh dưỡng, sinh sản, tăng trưởng và phát triển của động vật nuôi trong nhà.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.75, 0.993, 0.293, 0.294, 0.317, 0.477]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1012.00,Các nhà khoa học và công nghệ thực phẩm,"Sử dụng hóa học, vi sinh học, kỹ thuật và các khoa học khác để nghiên cứu các nguyên tắc cơ bản trong việc chế biến và suy giảm thực phẩm; phân tích hàm lượng thực phẩm để xác định mức độ vitamin, chất béo, đường và protein; khám phá các nguồn thực phẩm mới; nghiên cứu cách để làm cho thực phẩm chế biến an toàn, dễ chịu và lành mạnh; và áp dụng kiến thức khoa học thực phẩm xác định cách tốt nhất để chế biến, đóng gói, bảo quản, lưu trữ và phân phối thực phẩm.",Khoa học tự nhiên|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.727, 0.813, 0.351, 0.306, 0.363, 0.566]",Khoa học tự nhiên|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích kiểm soát chất lượng|quản lý thời gian|tư duy logic|tư duy phản biện|viết|đọc hiểu
19-1013.00,Các nhà khoa học về đất và thực vật,"Thực hiện nghiên cứu về chăn nuôi, sinh lý học, sản xuất, năng suất và quản lý cây trồng và cây trồng nông nghiệp hoặc cây, cây cối và vật nuôi, sự phát triển của chúng trong đất, và kiểm soát các loài gây hại; hoặc nghiên cứu thành phần hóa học, vật lý, sinh học và khoáng chất của đất khi chúng liên quan đến sự tăng trưởng của cây trồng hoặc cây trồng. Có thể phân loại và lập bản đồ đất và nghiên cứu tác động của các thực hành thay thế đối với năng suất đất và cây trồng.",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.919, 0.96, 0.301, 0.24, 0.246, 0.487]",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1021.00,Sinh hóa học và sinh vật học,"Nghiên cứu cấu trúc hóa học hoặc nguyên tắc vật lý của các tế bào và sinh vật sống, năng lượng điện và cơ khí của chúng và các hiện tượng liên quan. Có thể tiến hành nghiên cứu để hiểu thêm về sự kết hợp hóa học phức tạp và phản ứng liên quan đến trao đổi chất, sinh sản, tăng trưởng và di truyền. Có thể xác định tác động của thực phẩm, thuốc, huyết thanh, hormone và các chất khác đối với các mô và quá trình sống của các sinh vật sống.",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.729, 1.0, 0.373, 0.309, 0.26, 0.516]",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1022.00,Các nhà vi sinh học,"Nghiên cứu sự phát triển, cấu trúc, phát triển và các đặc điểm khác của các sinh vật nhỏ, chẳng hạn như vi khuẩn, tảo hoặc nấm. Bao gồm các nhà vi sinh học y tế nghiên cứu mối quan hệ giữa các sinh vật và bệnh tật hoặc tác động của kháng sinh đối với vi sinh vật.",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.763, 1.0, 0.263, 0.303, 0.17, 0.557]",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1023.00,Các nhà thú học và sinh học động vật hoang dã,"Nghiên cứu nguồn gốc, hành vi, bệnh tật, di truyền và quá trình sống của động vật và động vật hoang dã. Có thể chuyên về nghiên cứu và quản lý động vật hoang dã. Có thể thu thập và phân tích dữ liệu sinh học để xác định tác động môi trường của việc sử dụng hiện tại và tiềm năng của môi trường sống đất và nước.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.76, 1.0, 0.32, 0.367, 0.354, 0.527]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
19-1029.01,Các nhà khoa học sinh học,"Thực hiện nghiên cứu sử dụng lý thuyết và phương pháp thông tin sinh học trong các lĩnh vực như dược phẩm, công nghệ y tế, sinh nghệ, sinh học tính toán, proteomics, khoa học thông tin máy tính, sinh lý và thông tin y tế. Có thể thiết kế cơ sở dữ liệu và phát triển thuật toán để xử lý và phân tích thông tin bộ gen hoặc thông tin sinh học khác.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu,"[0.534, 1.0, 0.366, 0.233, 0.181, 0.719]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu
19-1029.02,Các nhà sinh học phân tử và tế bào,Nghiên cứu và nghiên cứu các phân tử và cơ quan tế bào để hiểu chức năng và tổ chức tế bào.,Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.714, 0.953, 0.3, 0.321, 0.334, 0.71]",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1029.03,Các nhà di truyền học,"Nghiên cứu và nghiên cứu di truyền các đặc điểm ở cấp độ phân tử, sinh vật hoặc dân số. Có thể đánh giá hoặc điều trị bệnh nhân bị rối loạn di truyền.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.564, 1.0, 0.434, 0.423, 0.241, 0.63]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1029.04,Sinh học,"Nghiên cứu hoặc nghiên cứu các nguyên tắc cơ bản của sự sống thực vật và động vật, chẳng hạn như nguồn gốc, mối quan hệ, phát triển, giải phẫu và chức năng.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.593, 0.996, 0.331, 0.366, 0.419, 0.643]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
19-1031.00,Các nhà khoa học bảo tồn,"Quản lý, cải thiện và bảo vệ tài nguyên thiên nhiên để sử dụng tối đa mà không làm tổn hại môi trường. Có thể tiến hành khảo sát đất và phát triển kế hoạch để loại bỏ xói mòn đất hoặc bảo vệ vùng đất hoang dã. Có thể hướng dẫn nông dân, người quản lý sản xuất nông nghiệp hoặc nông dân về cách tốt nhất để sử dụng xoay cây trồng, lúa đường hoặc đất đai để bảo tồn đất và nước; về số lượng và loại gia súc và thực vật thức ăn phù hợp nhất với các khu vực cụ thể; và về cải tiến phạm vi và trang trại, chẳng hạn như hàng rào và bể chứa để tưới vật nuôi.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.737, 0.814, 0.281, 0.411, 0.454, 0.571]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
19-1031.02,Người quản lý phạm vi,"Nghiên cứu hoặc nghiên cứu các thực tiễn quản lý đất để cung cấp sản xuất thức ăn, gia súc và động vật hoang dã bền vững.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích hệ thống|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đàm phán|đọc hiểu,"[0.814, 0.7, 0.207, 0.359, 0.633, 0.547]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích hệ thống|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đàm phán|đọc hiểu
19-1031.03,Nhà thiên nhiên học công viên,"Kế hoạch, phát triển và tiến hành các chương trình để thông báo cho công chúng về các đặc điểm lịch sử, tự nhiên và khoa học của công viên quốc gia, tiểu bang hoặc địa phương.",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu,"[0.604, 0.644, 0.586, 0.693, 0.483, 0.437]",Khoa học tự nhiên|chiến lược học tập|giao tiếp|giao tiếp nói|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu
19-1032.00,Những người trồng rừng,"Quản lý đất rừng công cộng và tư nhân cho mục đích kinh tế, giải trí và bảo tồn. Có thể ghi danh mục loại, số lượng và vị trí của gỗ đứng, đánh giá giá trị của gỗ, đàm phán mua hàng và ký hợp đồng mua hàng. Có thể quyết định cách bảo tồn môi trường sống của động vật hoang dã, vịnh, chất lượng nước và độ ổn định của đất, và cách tốt nhất để tuân thủ các quy định môi trường. Có thể thiết kế kế hoạch trồng và trồng cây mới, giám sát cây để tăng trưởng lành mạnh và xác định lịch hoạch thu hoạch tối ưu.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích hệ thống|phối hợp|quản lý thời gian|tư duy phản biện|viết|đàm phán|đọc hiểu,"[0.76, 0.629, 0.177, 0.344, 0.54, 0.616]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|phán đoán & ra quyết định|phân tích hệ thống|phối hợp|quản lý thời gian|tư duy phản biện|viết|đàm phán|đọc hiểu
19-1041.00,Các nhà dịch tễ học,"Nghiên cứu và mô tả các yếu tố quyết định và phân phối của bệnh tật, khuyết tật hoặc kết quả sức khỏe.",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu,"[0.454, 1.0, 0.289, 0.576, 0.354, 0.524]",Khoa học tự nhiên|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khoa học|khả năng thích ứng|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|quản lý thời gian|toán học|tư duy phản biện|viết|đọc hiểu
